,id,app_name,genres,specs,tags
526,232770,POSTAL,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","Action, Classic, Dark Humor, Violent, Indie, Shooter, Gore, Singleplayer, Isometric, Horror, Dark, Villain Protagonist, Difficult, 1990's, Top-Down Shooter, Psychological Horror, Mature, Comedy, Atmospheric, Open World"
527,232790,Broken Age,"Adventure, Casual, Indie","Single-player, Full controller support, Steam Trading Cards, Steam Cloud","Point & Click, Adventure, Indie, Kickstarter, Comedy, Story Rich, Casual, Female Protagonist, Funny, Crowdfunded, Episodic, Great Soundtrack, Sci-fi, Singleplayer, Short, Puzzle, Hand-drawn, Fantasy, 2D, Touch-Friendly"
528,232890,Stronghold Crusader 2,"Simulation, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor","Strategy, Medieval, RTS, City Builder, Multiplayer, Simulation, Classic, Historical, Singleplayer, Co-op, Atmospheric, Resource Management, Building, Sandbox, Action, Adventure, Open World, Tactical, Survival"
529,232910,TrackMania² Stadium,"Racing, Sports","Single-player, Multi-player, Steam Workshop, Partial Controller Support, Includes level editor","Racing, Level Editor, Multiplayer, Time Attack, Sports, Arcade, Singleplayer, Local Multiplayer, Sandbox, Fast-Paced, e-sports, Simulation, Competitive, Split Screen, Action"
530,232950,Bridge Project,Simulation,"Single-player, Steam Achievements, Steam Workshop, Includes level editor","Simulation, Building, Physics, Puzzle, Singleplayer"
531,232970,Thunder Wolves,"Action, Casual, Indie","Single-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Leaderboards","Action, Indie, Casual, Arcade, Shooter, Flight"
532,23310,The Last Remnant™,RPG,"Single-player, Partial Controller Support","JRPG, RPG, Singleplayer, Fantasy, Turn-Based, Great Soundtrack, Turn-Based Strategy, Story Rich, Strategy, Turn-Based Tactics, Adventure, Difficult, Controller, Open World, Tactical, Action"
533,233110,Defense Technica,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards","Tower Defense, Strategy, Indie"
534,233130,Shadow Warrior,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud","Action, FPS, Swordplay, Gore, Comedy, First-Person, Hack and Slash, Adventure, Shooter, Singleplayer, Great Soundtrack, Dark Humor, Ninja, Demons, Funny, Remake, Atmospheric, Classic, 3D Vision, Multiplayer"
535,233150,LUFTRAUSERS,"Action, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Indie, Arcade, Action, Bullet Hell, Pixel Graphics, 2D, Shoot 'Em Up, Great Soundtrack, Singleplayer, Retro, Shooter, Fast-Paced, Flight, Simulation, Difficult, World War II, Rogue-like"
536,233190,Final Exam,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Action, Indie, Co-op, Online Co-Op, Beat 'em up, Local Co-Op, Side Scroller, Platformer, 2D, Multiplayer, Zombies"
537,233270,Far Cry 3 - Blood Dragon,"Action, Adventure","Single-player, Steam Trading Cards, Partial Controller Support","FPS, 1980s, Comedy, Open World, Action, Great Soundtrack, Singleplayer, Shooter, Adventure, Sci-fi, Cyberpunk, Stealth, Retro, Funny, First-Person, Dragons, Atmospheric, Futuristic, Parody, Post-apocalyptic"
538,233290,Murdered: Soul Suspect,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","Detective, Adventure, Horror, Supernatural, Mystery, Atmospheric, Action, Singleplayer, Crime, Third Person, Story Rich, Noir, Puzzle, RPG, Open World, Walking Simulator, Stealth, Point & Click, Dark, Short"
539,233310,Avadon 2: The Corruption,"Indie, RPG, Strategy","Single-player, Steam Achievements","RPG, Indie, Strategy, Isometric, Turn-Based, Fantasy, Party-Based RPG, Singleplayer, Story Rich, Turn-Based Combat, Grid-Based Movement, CRPG, Adventure"
540,233350,Sudeki,"Action, Adventure, RPG","Single-player, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud","RPG, Action, Adventure, Action RPG, Fantasy, JRPG, Anime, Singleplayer, Third Person, Female Protagonist, Classic, FPS"
541,233370,The Raven - Legacy of a Master Thief,Adventure,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud","Adventure, Point & Click, Mystery, Detective, Story Rich, Crime, Puzzle, Singleplayer, Noir"
542,233450,Prison Architect,"Indie, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor","Simulation, Building, Strategy, Management, Sandbox, Singleplayer, Indie, 2D, Resource Management, Economy, Base Building, Moddable, Top-Down, City Builder, Replay Value, Casual, Action, Comedy, Funny, RTS"
543,233470,Evoland,"Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support","RPG, Indie, Adventure, Retro, Singleplayer, Short, Parody, Fantasy, Funny, Puzzle, JRPG, Pixel Graphics, 2D, Comedy, Action, Casual, Controller, Great Soundtrack"
544,233550,Another World – 20th Anniversary Edition,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud","Adventure, Classic, Action, Platformer, Retro, Remake, Singleplayer, Sci-fi, Controller, 2D, Cinematic, Difficult, Atmospheric, Puzzle, Aliens, 1990's"
545,233720,Surgeon Simulator,"Action, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud","Simulation, Comedy, Indie, Difficult, Intentionally Awkward Controls, Funny, Singleplayer, Gore, Physics, Blood, Action, First-Person, Casual, Dark Humor, Aliens, VR, Great Soundtrack, Puzzle, Realistic, Strategy"
546,233740,Organ Trail: Director's Cut,"Indie, Strategy","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Zombies, Indie, Retro, Strategy, Post-apocalyptic, Singleplayer, Pixel Graphics, Adventure, Perma Death, Simulation, 2D, Survival, RPG, Parody, Action, Great Soundtrack, Rogue-like, Comedy, Horror, Kickstarter"
547,233840,Worms Clan Wars,Strategy,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Steam Leaderboards, Includes level editor","Strategy, Multiplayer, Turn-Based, Funny, Comedy, Local Co-Op, Singleplayer, Action, 2D, 2.5D"
548,233980,UnEpic,"Action, Indie, RPG","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Includes level editor","RPG, Indie, Platformer, Metroidvania, Comedy, Action, 2D, Exploration, Fantasy, Adventure, Singleplayer, Co-op, Multiplayer, Funny, Side Scroller, Retro, Magic, Pixel Graphics, Online Co-Op, Rogue-like"
549,234080,Castlevania: Lords of Shadow – Ultimate Edition,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud","Action, Adventure, Hack and Slash, Singleplayer, Fantasy, Vampire, Gothic, Quick-Time Events, Third Person, Medieval, Atmospheric, Great Soundtrack, Dark Fantasy, Story Rich, Action-Adventure, Character Action Game, Spectacle fighter, Controller, Nudity, RPG"
550,234140,Mad Max,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Open World, Action, Post-apocalyptic, Driving, Survival, Singleplayer, Adventure, Third Person, Racing, Exploration, Atmospheric, Story Rich, RPG, Third-Person Shooter, Sandbox, Shooter, Multiplayer, War, Sci-fi, First-Person"
551,234160,Strike Suit Infinity,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Action, Indie, Mechs, Space, Arcade, Sci-fi, Shooter, Fast-Paced, Simulation, Singleplayer, Controller, Great Soundtrack, Flight"
552,234190,Receiver,"Action, Indie, Simulation",Single-player,"FPS, Simulation, Indie, Rogue-like, Action, Procedural Generation, First-Person, Difficult, Singleplayer, Shooter, Realistic, Abstract, Perma Death, Tactical, Horror, Cyberpunk, Atmospheric, VR, Stealth, Sci-fi"
553,234330,Marvel Puzzle Quest,"Casual, Free to Play, RPG","Single-player, Online Multi-Player, Cross-Platform Multiplayer","Free to Play, Puzzle, Match 3, Casual, RPG, Superhero, Strategy, Singleplayer, Multiplayer, 2D"
554,234390,Teleglitch: Die More Edition,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Rogue-like, Indie, Top-Down Shooter, Difficult, Action, Perma Death, Singleplayer, Sci-fi, Top-Down, Rogue-lite, Pixel Graphics, Procedural Generation, Crafting, Survival Horror, Survival, Retro, Shooter, Horror, Atmospheric, 2D"
555,234490,Rush Bros.,"Action, Indie, Racing","Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Indie, Racing, Platformer, Action, Music, Multiplayer, 2D, Local Co-Op, Local Multiplayer"
556,23450,Grand Ages: Rome,"Simulation, Strategy",Multi-player,"Strategy, Simulation, City Builder, Historical, Rome, Multiplayer, Singleplayer, RTS"
557,234650,Shadowrun Returns,"Adventure, Indie, RPG, Strategy","Single-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor","RPG, Cyberpunk, Turn-Based, Isometric, Sci-fi, Indie, Strategy, Singleplayer, Tactical, Kickstarter, Moddable, Adventure, CRPG, Crowdfunded, Story Rich, Atmospheric, Fantasy, Turn-Based Strategy, Female Protagonist, Dystopian"
558,234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,"Action, Adventure","Single-player, Multi-player, Online Multi-Player, Local Multi-Player, Steam Achievements, Full controller support, Steam Cloud, Stats, Steam Leaderboards","Anime, Fighting, Action, Adventure, Ninja, Multiplayer, Controller, Beat 'em up, Singleplayer, Open World, Fantasy, Great Soundtrack, Local Multiplayer, PvP, RPG, Third Person, Co-op, Atmospheric, Animation & Modeling, Local Co-Op"
559,234710,Poker Night 2,"Casual, Sports","Single-player, Full controller support","Casual, Card Game, Comedy, Singleplayer, Gambling, Funny, Sports, Strategy, Point & Click, Atmospheric, Board Game, Simulation, Controller"
560,23490,Tropico 3,"Simulation, Strategy","Single-player, Steam Achievements","Simulation, Strategy, City Builder, Management, Politics, Sandbox, Singleplayer, Comedy, Funny, Satire, Economy, Great Soundtrack, Cold War, Atmospheric"
561,234920,Dyscourse,"Adventure, Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards","Adventure, Indie, Casual, Simulation, Choose Your Own Adventure, Survival, Choices Matter, Female Protagonist, Singleplayer"
562,235070,Bad Bots,"Action, Indie","Single-player, Steam Achievements, Full controller support","Indie, Action, Platformer, Shooter, Metroidvania"
563,235210,STRIDER™ / ストライダー飛竜®,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Platformer, Metroidvania, Action, Ninja, Side Scroller, Hack and Slash, Arcade, 2.5D, Adventure, Retro, Classic, Remake, Singleplayer, Fast-Paced, Controller, Sci-fi, 2D, Anime, Cyberpunk, Beat 'em up"
564,235250,Super Sanctum TD,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards","Tower Defense, Strategy, Indie, Casual, Retro, Isometric, 2D, Singleplayer, Difficult, Pixel Graphics"
565,23530,Earth Defense Force: Insect Armageddon,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Cloud, Stats","Action, Third-Person Shooter, Robots, Co-op, Online Co-Op, Sci-fi, Singleplayer, Third Person, Shooter"
566,235360,Prime World: Defenders,"Casual, Indie, RPG, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Stats","Tower Defense, Strategy, Indie, Card Game, Singleplayer, Casual, Fantasy, RPG, Great Soundtrack, Adventure, Tactical, Survival, Classic, Action, Steampunk, Tactical RPG, Female Protagonist, Funny, Loot, Strategy RPG"
567,235400,King’s Bounty: Legions,"Adventure, Free to Play, Indie, Massively Multiplayer, RPG, Strategy","Single-player, Multi-player, Cross-Platform Multiplayer","Free to Play, Strategy, RPG, Adventure, Turn-Based, Massively Multiplayer, Indie, Turn-Based Strategy, Fantasy"
568,235460,METAL GEAR RISING: REVENGEANCE,Action,"Single-player, Steam Achievements, Full controller support, Steam Cloud","Great Soundtrack, Action, Hack and Slash, Spectacle fighter, Swordplay, Character Action Game, Third Person, Singleplayer, Cyberpunk, Ninja, Fast-Paced, Gore, Sci-fi, Replay Value, Difficult, Mechs, Adventure, Story Rich, Stealth, Beat 'em up"
569,235540,Warhammer: End Times - Vermintide,"Action, Indie","Single-player, Co-op, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud","Action, Online Co-Op, Co-op, Gore, Dark Fantasy, First-Person, Games Workshop, Multiplayer, FPS, Fantasy, Atmospheric, Action RPG, Survival, Hack and Slash, RPG, Indie, Horror, Adventure, Singleplayer, Female Protagonist"
570,235600,Tom Clancy’s Splinter Cell Blacklist,"Action, Adventure","Single-player, Multi-player, Co-op","Stealth, Action, Co-op, Third Person, Multiplayer, Adventure, Singleplayer, Shooter, Tactical, Third-Person Shooter, Online Co-Op, Parkour, FPS, Story Rich, Strategy, Atmospheric, First-Person, Controller, RPG, Mature"
571,235800,Audiosurf 2,Indie,"Single-player, Shared/Split Screen, Full controller support, Steam Workshop","Music, Indie, Rhythm, Music-Based Procedural Generation, Moddable, Casual, Singleplayer, Local Multiplayer, Arcade, Puzzle, Racing, Local Co-Op, Multiplayer, Great Soundtrack, Mouse only, Procedural Generation, Controller, Colorful, Action, Difficult"
572,235980,Tetrobot and Co.,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Puzzle, Indie, Casual, Robots, Difficult"
573,236090,Dust: An Elysian Tail,"Action, Adventure, Indie, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud","Action, Platformer, Indie, Metroidvania, RPG, Adventure, 2D, Singleplayer, Fantasy, Great Soundtrack, Beat 'em up, Hack and Slash, Exploration, Controller, Story Rich, Side Scroller, Anime, Atmospheric, Action RPG, Cute"
574,236110,Dungeon Defenders II,"Action, Free to Play, Indie, RPG, Strategy","Single-player, Multi-player, Co-op, Steam Achievements, Steam Trading Cards, Partial Controller Support","Tower Defense, Free to Play, Multiplayer, Co-op, Strategy, RPG, Action, Online Co-Op, Fantasy, Adventure, Third Person, Funny, Indie, Singleplayer, Massively Multiplayer, Casual, Hack and Slash, MMORPG, MOBA, Loot"
575,236150,Starpoint Gemini 2,"Action, RPG, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud","Space, Simulation, RPG, Open World, Sci-fi, Space Sim, Singleplayer, Action, Sandbox, Adventure, Moddable, Strategy, Survival, Difficult, Relaxing, Indie, Multiplayer"
576,236370,Interstellar Marines,"Action, Indie, RPG, Simulation, Early Access","Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards","Early Access, Action, FPS, Indie, Tactical, Co-op, Multiplayer, Sci-fi, Shooter, Horror, Atmospheric, First-Person, Simulation, Online Co-Op, Space, Singleplayer, Team-Based, RPG, Adventure, Realistic"
